Year,Runtype,Indicator,medval,lowval,highval,combined
2030,ProgAnyDisease_AI,incDc_RR,0.00476698425923785,0.00429887717301421,0.00539196027881154,"0.5% (0.4, 0.5)"
2030,ProgAnyDisease_AI,incDs_RR,0.00728165918329759,0.0066770481359266,0.00822922426140861,"0.7% (0.7, 0.8)"
2030,ProgAnyDisease_AI,incDn_RR,0.0252115354302248,0.0238703837616696,0.0258121065762727,"2.5% (2.4, 2.6)"
2030,ProgAnyDisease_AI,mort_RR,0.00154014917910526,0.00134643149063572,0.00177290433608267,"0.2% (0.1, 0.2)"
2031,ProgAnyDisease_AI,incDc_RR,0.0170515340266575,0.0157962927612539,0.0183190209781518,"1.7% (1.6, 1.8)"
2031,ProgAnyDisease_AI,incDs_RR,0.0212466266082224,0.0199058089042842,0.0228469520345661,"2.1% (2, 2.3)"
2031,ProgAnyDisease_AI,incDn_RR,0.0522137052448443,0.0496290991496145,0.0534462907871996,"5.2% (5, 5.3)"
2031,ProgAnyDisease_AI,mort_RR,0.00874165154247712,0.00788038307822516,0.00950265755464288,"0.9% (0.8, 1)"
2032,ProgAnyDisease_AI,incDc_RR,0.0351842394161939,0.0329318491682087,0.0370226554335599,"3.5% (3.3, 3.7)"
2032,ProgAnyDisease_AI,incDs_RR,0.0405938212985871,0.0382723502452946,0.0428092392639957,"4.1% (3.8, 4.3)"
2032,ProgAnyDisease_AI,incDn_RR,0.0817675494330595,0.07762429440639,0.0839816845391486,"8.2% (7.8, 8.4)"
2032,ProgAnyDisease_AI,mort_RR,0.0221185678947656,0.0202500960886752,0.0235489687125997,"2.2% (2, 2.4)"
2033,ProgAnyDisease_AI,incDc_RR,0.0580670108195447,0.0545773732024083,0.0604028050647639,"5.8% (5.5, 6)"
2033,ProgAnyDisease_AI,incDs_RR,0.0643362561261788,0.060828865692678,0.0670421302661675,"6.4% (6.1, 6.7)"
2033,ProgAnyDisease_AI,incDn_RR,0.113812982965329,0.107933007579963,0.117107698913078,"11.4% (10.8, 11.7)"
2033,ProgAnyDisease_AI,mort_RR,0.0408943669226208,0.0378089263651301,0.0429711930996639,"4.1% (3.8, 4.3)"
2034,ProgAnyDisease_AI,incDc_RR,0.0847596443547235,0.0797507357515239,0.0878229299819169,"8.5% (8, 8.8)"
2034,ProgAnyDisease_AI,incDs_RR,0.0916464889536596,0.086719139346957,0.0950518506584677,"9.2% (8.7, 9.5)"
2034,ProgAnyDisease_AI,incDn_RR,0.147702295802284,0.140146869839227,0.152231823923745,"14.8% (14, 15.2)"
2034,ProgAnyDisease_AI,mort_RR,0.0642142163251503,0.0597058199283858,0.0668686131724124,"6.4% (6, 6.7)"
2035,ProgAnyDisease_AI,incDc_RR,0.11049493301184,0.104053477529286,0.114097958686449,"11% (10.4, 11.4)"
2035,ProgAnyDisease_AI,incDs_RR,0.115714591019712,0.109386757885869,0.11944998153282,"11.6% (10.9, 11.9)"
2035,ProgAnyDisease_AI,incDn_RR,0.162553981524971,0.154204326654775,0.168042085575652,"16.3% (15.4, 16.8)"
2035,ProgAnyDisease_AI,mort_RR,0.0898262609493495,0.08369920213057,0.0932552511889346,"9% (8.4, 9.3)"
2036,ProgAnyDisease_AI,incDc_RR,0.13261875287677,0.125094456326994,0.137340482607501,"13.3% (12.5, 13.7)"
2036,ProgAnyDisease_AI,incDs_RR,0.136879361329685,0.129462533110896,0.141681390394312,"13.7% (12.9, 14.2)"
2036,ProgAnyDisease_AI,incDn_RR,0.178158448558081,0.169125309279306,0.184776429488188,"17.8% (16.9, 18.5)"
2036,ProgAnyDisease_AI,mort_RR,0.113686069629618,0.106414124852021,0.118245409342506,"11.4% (10.6, 11.8)"
2037,ProgAnyDisease_AI,incDc_RR,0.152295182279982,0.144006488757951,0.157985221386227,"15.2% (14.4, 15.8)"
2037,ProgAnyDisease_AI,incDs_RR,0.155846875863413,0.147676481710088,0.161641083798406,"15.6% (14.8, 16.2)"
2037,ProgAnyDisease_AI,incDn_RR,0.193307483186777,0.183519163172211,0.200755713120777,"19.3% (18.4, 20.1)"
2037,ProgAnyDisease_AI,mort_RR,0.13505408295217,0.126991679119178,0.140609061365789,"13.5% (12.7, 14.1)"
2038,ProgAnyDisease_AI,incDc_RR,0.169991701141018,0.16088255790279,0.17660836594313,"17% (16.1, 17.7)"
2038,ProgAnyDisease_AI,incDs_RR,0.173016933161224,0.164101502187627,0.179714413033377,"17.3% (16.4, 18)"
2038,ProgAnyDisease_AI,incDn_RR,0.207422882943607,0.196993263777139,0.215657716473481,"20.7% (19.7, 21.6)"
2038,ProgAnyDisease_AI,mort_RR,0.154251213274591,0.145355484912615,0.160765570655199,"15.4% (14.5, 16.1)"
2039,ProgAnyDisease_AI,incDc_RR,0.186020144878567,0.176230060693738,0.19352045336828,"18.6% (17.6, 19.4)"
2039,ProgAnyDisease_AI,incDs_RR,0.188664545799013,0.179054320124323,0.196232168598238,"18.9% (17.9, 19.6)"
2039,ProgAnyDisease_AI,incDn_RR,0.220346570043075,0.20963185122637,0.229464481454123,"22% (21, 22.9)"
2039,ProgAnyDisease_AI,mort_RR,0.171551996809746,0.161914232400658,0.179093115622757,"17.2% (16.2, 17.9)"
2040,ProgAnyDisease_AI,incDc_RR,0.2158262137561,0.204839124595039,0.224072495765182,"21.6% (20.5, 22.4)"
2040,ProgAnyDisease_AI,incDs_RR,0.226143452155111,0.215278247151359,0.234587383236903,"22.6% (21.5, 23.5)"
2040,ProgAnyDisease_AI,incDn_RR,0.310721830980434,0.296172038895641,0.321501314889803,"31.1% (29.6, 32.2)"
2040,ProgAnyDisease_AI,mort_RR,0.192445481432334,0.181867617355625,0.200773145358832,"19.2% (18.2, 20.1)"
2041,ProgAnyDisease_AI,incDc_RR,0.252866311639821,0.240432814026955,0.262215625722577,"25.3% (24, 26.2)"
2041,ProgAnyDisease_AI,incDs_RR,0.260195071007148,0.247979669143432,0.269737336150608,"26% (24.8, 27)"
2041,ProgAnyDisease_AI,incDn_RR,0.326943709934188,0.311961254607975,0.338370065116089,"32.7% (31.2, 33.8)"
2041,ProgAnyDisease_AI,mort_RR,0.224859090535462,0.212848481405023,0.234372522101265,"22.5% (21.3, 23.4)"
2042,ProgAnyDisease_AI,incDc_RR,0.283304084946057,0.269223354537138,0.293961436882901,"28.3% (26.9, 29.4)"
2042,ProgAnyDisease_AI,incDs_RR,0.288960252008406,0.275159798279171,0.299784644267844,"28.9% (27.5, 30)"
2042,ProgAnyDisease_AI,incDn_RR,0.345432716252507,0.329904098076504,0.357908435519638,"34.5% (33, 35.8)"
