Year,Runtype,Indicator,medval,lowval,highval,combined
2030,ProgAnyDisease_CI,incDc_RR,0.00378718922756838,0.00226992562122005,0.00795334583967606,"0.4% (0.2, 0.8)"
2030,ProgAnyDisease_CI,incDs_RR,0.00542727270176757,0.00341105723711437,0.011086934254748,"0.5% (0.3, 1.1)"
2030,ProgAnyDisease_CI,incDn_RR,0.0129667453775102,0.0095293352672931,0.0174539781566938,"1.3% (1, 1.7)"
2030,ProgAnyDisease_CI,mort_RR,0.00145607094942194,0.000794349122220317,0.0034503998951306,"0.1% (0.1, 0.3)"
2031,ProgAnyDisease_CI,incDc_RR,0.00934846336199691,0.00622098026260884,0.0177860373048435,"0.9% (0.6, 1.8)"
2031,ProgAnyDisease_CI,incDs_RR,0.0111813074321051,0.00740368338942067,0.0208717523864562,"1.1% (0.7, 2.1)"
2031,ProgAnyDisease_CI,incDn_RR,0.0202876565748516,0.0141109246269827,0.0287503592680421,"2% (1.4, 2.9)"
2031,ProgAnyDisease_CI,mort_RR,0.00553719871537224,0.00363208167865771,0.0115641440824754,"0.6% (0.4, 1.2)"
2032,ProgAnyDisease_CI,incDc_RR,0.0154515132438992,0.0104727763373702,0.0275853148874359,"1.5% (1, 2.8)"
2032,ProgAnyDisease_CI,incDs_RR,0.0173523434396965,0.011783886435781,0.0306786247826236,"1.7% (1.2, 3.1)"
2032,ProgAnyDisease_CI,incDn_RR,0.0269469314613313,0.0187145344624465,0.0391678091618127,"2.7% (1.9, 3.9)"
2032,ProgAnyDisease_CI,mort_RR,0.0109663563467054,0.0073473375372283,0.0209311929888902,"1.1% (0.7, 2.1)"
2033,ProgAnyDisease_CI,incDc_RR,0.0219184708044788,0.0147039477179266,0.0376328093453459,"2.2% (1.5, 3.8)"
2033,ProgAnyDisease_CI,incDs_RR,0.0238742957502452,0.0161396194762987,0.0407791150771693,"2.4% (1.6, 4.1)"
2033,ProgAnyDisease_CI,incDn_RR,0.0336690651964468,0.0235365109958525,0.049744404551637,"3.4% (2.4, 5)"
2033,ProgAnyDisease_CI,mort_RR,0.0168790338403839,0.0112987918135116,0.0306191536582321,"1.7% (1.1, 3.1)"
2034,ProgAnyDisease_CI,incDc_RR,0.0286011443363513,0.0193756838712026,0.0478824466801533,"2.9% (1.9, 4.8)"
2034,ProgAnyDisease_CI,incDs_RR,0.0306341284395667,0.0207367982294949,0.051057181113217,"3.1% (2.1, 5.1)"
2034,ProgAnyDisease_CI,incDn_RR,0.0405706239133451,0.0285377195467752,0.0603840832784954,"4.1% (2.9, 6)"
2034,ProgAnyDisease_CI,mort_RR,0.0233688176190404,0.0156366818211742,0.0406246908787805,"2.3% (1.6, 4.1)"
2035,ProgAnyDisease_CI,incDc_RR,0.0318398895050926,0.0216761528742426,0.0518968837565034,"3.2% (2.2, 5.2)"
2035,ProgAnyDisease_CI,incDs_RR,0.0323170936353814,0.022058314953073,0.0522649356526956,"3.2% (2.2, 5.2)"
2035,ProgAnyDisease_CI,incDn_RR,0.0367522614588631,0.0253920656026845,0.0570957104108015,"3.7% (2.5, 5.7)"
2035,ProgAnyDisease_CI,mort_RR,0.0287518683260518,0.0192843540541838,0.0482288128840904,"2.9% (1.9, 4.8)"
2036,ProgAnyDisease_CI,incDc_RR,0.0338577006459875,0.0233243587038001,0.0539263948686,"3.4% (2.3, 5.4)"
2036,ProgAnyDisease_CI,incDs_RR,0.0342995316044805,0.0237021961335645,0.0543988246422128,"3.4% (2.4, 5.4)"
2036,ProgAnyDisease_CI,incDn_RR,0.037607867840275,0.0265678816032379,0.0578356692606529,"3.8% (2.7, 5.8)"
2036,ProgAnyDisease_CI,mort_RR,0.0317784966132396,0.0215352784972791,0.0516215871198692,"3.2% (2.2, 5.2)"
2037,ProgAnyDisease_CI,incDc_RR,0.0356438990779999,0.0248391887907304,0.056173763347966,"3.6% (2.5, 5.6)"
2037,ProgAnyDisease_CI,incDs_RR,0.0360465434386112,0.0251772920785237,0.0565778458994129,"3.6% (2.5, 5.7)"
2037,ProgAnyDisease_CI,incDn_RR,0.0389770497515365,0.0276804860336834,0.0595255651489883,"3.9% (2.8, 6)"
2037,ProgAnyDisease_CI,mort_RR,0.0339680727234074,0.0233187693532775,0.0541480700189241,"3.4% (2.3, 5.4)"
2038,ProgAnyDisease_CI,incDc_RR,0.0372505601881004,0.0261763267910311,0.0583964291371341,"3.7% (2.6, 5.8)"
2038,ProgAnyDisease_CI,incDs_RR,0.0376860733650713,0.0264832822841235,0.0588021099188293,"3.8% (2.6, 5.9)"
2038,ProgAnyDisease_CI,incDn_RR,0.0403441528022106,0.0286733533972904,0.0614745627336338,"4% (2.9, 6.1)"
2038,ProgAnyDisease_CI,mort_RR,0.0358186024087231,0.0248605680012995,0.0564285510448112,"3.6% (2.5, 5.6)"
2039,ProgAnyDisease_CI,incDc_RR,0.0387389224626791,0.0273108825153261,0.0604075929374442,"3.9% (2.7, 6)"
2039,ProgAnyDisease_CI,incDs_RR,0.0391490085743268,0.0275866861883555,0.0607316438854248,"3.9% (2.8, 6.1)"
2039,ProgAnyDisease_CI,incDn_RR,0.0415711031724081,0.0296639887595773,0.0631948546742741,"4.2% (3, 6.3)"
2039,ProgAnyDisease_CI,mort_RR,0.0374738574862138,0.0262219901046081,0.0586870753746706,"3.7% (2.6, 5.9)"
2040,ProgAnyDisease_CI,incDc_RR,0.0581367914899504,0.0412295040229715,0.0945301979375474,"5.8% (4.1, 9.5)"
2040,ProgAnyDisease_CI,incDs_RR,0.0655952470333844,0.0466510670531027,0.108604617660017,"6.6% (4.7, 10.9)"
2040,ProgAnyDisease_CI,incDn_RR,0.098873872971,0.0721800660431288,0.136894607384629,"9.9% (7.2, 13.7)"
2040,ProgAnyDisease_CI,mort_RR,0.0461118617364586,0.0324658276144827,0.0747283163765931,"4.6% (3.2, 7.5)"
2041,ProgAnyDisease_CI,incDc_RR,0.0661342558923426,0.0456944637358856,0.105353590198802,"6.6% (4.6, 10.5)"
2041,ProgAnyDisease_CI,incDs_RR,0.0666093870706189,0.0460036261825661,0.105283989607818,"6.7% (4.6, 10.5)"
2041,ProgAnyDisease_CI,incDn_RR,0.0752579070600749,0.0510520184380186,0.116164749987835,"7.5% (5.1, 11.6)"
2041,ProgAnyDisease_CI,mort_RR,0.0594363189239126,0.0410685833458328,0.096867881086619,"5.9% (4.1, 9.7)"
2042,ProgAnyDisease_CI,incDc_RR,0.0684023465588961,0.0477538595530377,0.106884931429188,"6.8% (4.8, 10.7)"
2042,ProgAnyDisease_CI,incDs_RR,0.068961015822144,0.048223041476631,0.107194992355659,"6.9% (4.8, 10.7)"
2042,ProgAnyDisease_CI,incDn_RR,0.0739352176175857,0.0521035495058783,0.11287027429502,"7.4% (5.2, 11.3)"
2042,ProgAnyDisease_CI,mort_RR,0.0653995310405155,0.0449970930976186,0.103447783690872,"6.5% (4.5, 10.3)"
2043,ProgAnyDisease_CI,incDc_RR,0.0708032579060392,0.0497541739987204,0.109524273242151,"7.1% (5, 11)"
2043,ProgAnyDisease_CI,incDs_RR,0.0713795317946158,0.0501629842222088,0.109845712533791,"7.1% (5, 11)"
2043,ProgAnyDisease_CI,incDn_RR,0.0752996157056424,0.0535339499583005,0.113756966784636,"7.5% (5.4, 11.4)"
2043,ProgAnyDisease_CI,mort_RR,0.0683617700511421,0.0476253284307923,0.10668657264303,"6.8% (4.8, 10.7)"
2044,ProgAnyDisease_CI,incDc_RR,0.072961098195613,0.0514482250409117,0.111840551807159,"7.3% (5.1, 11.2)"
2044,ProgAnyDisease_CI,incDs_RR,0.0735240358947354,0.0517983024860852,0.112166993840579,"7.4% (5.2, 11.2)"
2044,ProgAnyDisease_CI,incDn_RR,0.0767790307979156,0.0546290841712719,0.115460422352863,"7.7% (5.5, 11.5)"
2044,ProgAnyDisease_CI,mort_RR,0.0709490589826866,0.0497145237839017,0.109638759311233,"7.1% (5, 11)"
2045,ProgAnyDisease_CI,incDc_RR,0.0747827209568469,0.0528457926896698,0.113980492554138,"7.5% (5.3, 11.4)"
2045,ProgAnyDisease_CI,incDs_RR,0.0752338323582016,0.0531640088724662,0.114219723954628,"7.5% (5.3, 11.4)"
2045,ProgAnyDisease_CI,incDn_RR,0.0780176588880682,0.0555816348227148,0.117192556237994,"7.8% (5.6, 11.7)"
2045,ProgAnyDisease_CI,mort_RR,0.073028323119495,0.0514385234870754,0.112024368594886,"7.3% (5.1, 11.2)"
2046,ProgAnyDisease_CI,incDc_RR,0.0763124689492627,0.0540032625778477,0.11580915373256,"7.6% (5.4, 11.6)"
2046,ProgAnyDisease_CI,incDs_RR,0.0766856319379602,0.0542771192382192,0.116013549811666,"7.7% (5.4, 11.6)"
2046,ProgAnyDisease_CI,incDn_RR,0.0791362680050121,0.0564880304457021,0.118477504827917,"7.9% (5.6, 11.8)"
2046,ProgAnyDisease_CI,mort_RR,0.0748315073618764,0.0529031791860067,0.114167743350214,"7.5% (5.3, 11.4)"
2047,ProgAnyDisease_CI,incDc_RR,0.0776015907444156,0.0550222769624792,0.117373309073335,"7.8% (5.5, 11.7)"
2047,ProgAnyDisease_CI,incDs_RR,0.0778703606499094,0.0552454894402069,0.117534627668755,"7.8% (5.5, 11.8)"
2047,ProgAnyDisease_CI,incDn_RR,0.0800764538366217,0.0573149579318531,0.119681941659549,"8% (5.7, 12)"
2047,ProgAnyDisease_CI,mort_RR,0.0763527084954205,0.0540963807971403,0.115989837421276,"7.6% (5.4, 11.6)"
2048,ProgAnyDisease_CI,incDc_RR,0.0786948932914729,0.0559750323744318,0.118635446344282,"7.9% (5.6, 11.9)"
2048,ProgAnyDisease_CI,incDs_RR,0.0788800860705489,0.0561636054354589,0.118728165476448,"7.9% (5.6, 11.9)"
2048,ProgAnyDisease_CI,incDn_RR,0.0808938639634598,0.0580362850479149,0.120840099157154,"8.1% (5.8, 12.1)"
2048,ProgAnyDisease_CI,mort_RR,0.0776492527815036,0.0550947031354418,0.117542784726007,"7.8% (5.5, 11.8)"
2049,ProgAnyDisease_CI,incDc_RR,0.079595308491948,0.0568085042616983,0.119601617519248,"8% (5.7, 12)"
2049,ProgAnyDisease_CI,incDs_RR,0.0797941341191295,0.0569721112876017,0.119667824919714,"8% (5.7, 12)"
2049,ProgAnyDisease_CI,incDn_RR,0.0816280117002918,0.0586635763598029,0.121626090540781,"8.2% (5.9, 12.2)"
2049,ProgAnyDisease_CI,mort_RR,0.0787468887054917,0.0559978765676548,0.118804711039443,"7.9% (5.6, 11.9)"
2050,ProgAnyDisease_CI,incDc_RR,0.0804073491815789,0.057534791588222,0.120643665193592,"8% (5.8, 12.1)"
2050,ProgAnyDisease_CI,incDs_RR,0.0806501986545008,0.0576764645660256,0.120723709131182,"8.1% (5.8, 12.1)"
2050,ProgAnyDisease_CI,incDn_RR,0.0822473141807231,0.0592106070095483,0.122333331246396,"8.2% (5.9, 12.2)"
2050,ProgAnyDisease_CI,mort_RR,0.0796921181880137,0.0568348344466803,0.11974158954861,"8% (5.7, 12)"
2030,ProgInfecDisease_CI,incDc_RR,0.00380752722837312,0.00224446927119893,0.00806883935704845,"0.4% (0.2, 0.8)"
2030,ProgInfecDisease_CI,incDs_RR,0.00542020841401202,0.00334487040497125,0.0112615518878967,"0.5% (0.3, 1.1)"
2030,ProgInfecDisease_CI,incDn_RR,0.00250274622661448,0.00141601890066448,0.00520082431281458,"0.3% (0.1, 0.5)"
2030,ProgInfecDisease_CI,mort_RR,0.00146091849932222,0.000793071548051779,0.00349201037590449,"0.1% (0.1, 0.3)"
2031,ProgInfecDisease_CI,incDc_RR,0.00914264165826922,0.00591733101195733,0.018020693871452,"0.9% (0.6, 1.8)"
2031,ProgInfecDisease_CI,incDs_RR,0.0107943566182289,0.00698148066509156,0.0211279385773331,"1.1% (0.7, 2.1)"
2031,ProgInfecDisease_CI,incDn_RR,0.00684193712130808,0.00449460067902047,0.0134394448610476,"0.7% (0.4, 1.3)"
