Year,Runtype,Indicator,medval,lowval,highval,combined
2030,ProgAnyDisease_AI,prop_incDc_diff,0.0069984502153953,0.00396731804974976,0.0118816654433751,"-0.7 (-1.2, -0.4)"
2030,ProgAnyDisease_AI,prop_incDs_diff,0.0108717672402979,0.00619346658183536,0.0179874051776941,"-1.1 (-1.8, -0.6)"
2030,ProgAnyDisease_AI,prop_incDsDc_diff,0.00978414776661827,0.00556712360529867,0.0161556105968036,"-1 (-1.6, -0.6)"
2030,ProgAnyDisease_AI,prop_incDn_diff,0.0246078579173259,0.022402528147267,0.027662418786026,"-2.5 (-2.8, -2.2)"
2030,ProgAnyDisease_AI,prop_mort_diff,0.00228684727264951,0.00141035518087311,0.00482667901898276,"-0.2 (-0.5, -0.1)"
2031,ProgAnyDisease_AI,prop_incDc_diff,0.0146206613834599,0.00935212722628862,0.0233540658863513,"-1.5 (-2.3, -0.9)"
2031,ProgAnyDisease_AI,prop_incDs_diff,0.0195513757227216,0.0124255500139062,0.0309126722997398,"-2 (-3.1, -1.2)"
2031,ProgAnyDisease_AI,prop_incDsDc_diff,0.0181813957810726,0.0115557409439817,0.0284838597112968,"-1.8 (-2.8, -1.2)"
2031,ProgAnyDisease_AI,prop_incDn_diff,0.0391799804995883,0.0361751798150972,0.043914049658075,"-3.9 (-4.4, -3.6)"
2031,ProgAnyDisease_AI,prop_mort_diff,0.0069121207263377,0.00480489987581541,0.012922422169985,"-0.7 (-1.3, -0.5)"
2032,ProgAnyDisease_AI,prop_incDc_diff,0.0243528644299061,0.0165728259246152,0.037332497255045,"-2.4 (-3.7, -1.7)"
2032,ProgAnyDisease_AI,prop_incDs_diff,0.0303276567870253,0.0203982174551219,0.0461187576916098,"-3 (-4.6, -2)"
2032,ProgAnyDisease_AI,prop_incDsDc_diff,0.0286091780300806,0.0193090873674183,0.0434070315239397,"-2.9 (-4.3, -1.9)"
2032,ProgAnyDisease_AI,prop_incDn_diff,0.0549997058248246,0.0506091089511171,0.0619303942598714,"-5.5 (-6.2, -5.1)"
2032,ProgAnyDisease_AI,prop_mort_diff,0.0137869830975948,0.0100788875588793,0.0238111706825315,"-1.4 (-2.4, -1)"
2033,ProgAnyDisease_AI,prop_incDc_diff,0.0357350020783244,0.0254205232932281,0.0533309196277587,"-3.6 (-5.3, -2.5)"
2033,ProgAnyDisease_AI,prop_incDs_diff,0.042565018625572,0.0298406342329219,0.0630149225232475,"-4.3 (-6.3, -3)"
2033,ProgAnyDisease_AI,prop_incDsDc_diff,0.0405739846027283,0.0286005976130753,0.0601339362385317,"-4.1 (-6, -2.9)"
2033,ProgAnyDisease_AI,prop_incDn_diff,0.0718515441777579,0.065568884910084,0.0811232298176409,"-7.2 (-8.1, -6.6)"
2033,ProgAnyDisease_AI,prop_mort_diff,0.0226216118532026,0.0170734376290249,0.0369496484867698,"-2.3 (-3.7, -1.7)"
2034,ProgAnyDisease_AI,prop_incDc_diff,0.048740369634686,0.0356394626346395,0.0708465672770369,"-4.9 (-7.1, -3.6)"
2034,ProgAnyDisease_AI,prop_incDs_diff,0.0563401564180453,0.0405616346136034,0.0813110564063674,"-5.6 (-8.1, -4.1)"
2034,ProgAnyDisease_AI,prop_incDsDc_diff,0.054148177175669,0.0391839570754342,0.0781936379320067,"-5.4 (-7.8, -3.9)"
2034,ProgAnyDisease_AI,prop_incDn_diff,0.0890285926030849,0.0811843144397118,0.101516671571782,"-8.9 (-10.2, -8.1)"
2034,ProgAnyDisease_AI,prop_mort_diff,0.0333620129264209,0.0255095945796894,0.0519042512803596,"-3.3 (-5.2, -2.6)"
2035,ProgAnyDisease_AI,prop_incDc_diff,0.0620905687879148,0.0464711299701803,0.088146662958509,"-6.2 (-8.8, -4.6)"
2035,ProgAnyDisease_AI,prop_incDs_diff,0.0698755194859765,0.0515440952015928,0.0981468843673606,"-7 (-9.8, -5.2)"
2035,ProgAnyDisease_AI,prop_incDsDc_diff,0.0677091681748384,0.0501272315598033,0.0951746999969874,"-6.8 (-9.5, -5)"
2035,ProgAnyDisease_AI,prop_incDn_diff,0.103968440721648,0.0942011621218487,0.119636863501229,"-10.4 (-12, -9.4)"
2035,ProgAnyDisease_AI,prop_mort_diff,0.0454084503911034,0.0350418515564922,0.0678660375259782,"-4.5 (-6.8, -3.5)"
2036,ProgAnyDisease_AI,prop_incDc_diff,0.0745445586714832,0.0572665332281277,0.104258760294935,"-7.5 (-10.4, -5.7)"
2036,ProgAnyDisease_AI,prop_incDs_diff,0.0824011023679537,0.062327356344938,0.113878862628325,"-8.2 (-11.4, -6.2)"
2036,ProgAnyDisease_AI,prop_incDsDc_diff,0.0801939753481185,0.0609186746329304,0.110986610026828,"-8 (-11.1, -6.1)"
2036,ProgAnyDisease_AI,prop_incDn_diff,0.117277508574358,0.105674639321423,0.13558414182084,"-11.7 (-13.6, -10.6)"
2036,ProgAnyDisease_AI,prop_mort_diff,0.0580404403563378,0.0449258949879966,0.0837790096281382,"-5.8 (-8.4, -4.5)"
2037,ProgAnyDisease_AI,prop_incDc_diff,0.0865094552259727,0.0677614993223883,0.119271639369993,"-8.7 (-11.9, -6.8)"
2037,ProgAnyDisease_AI,prop_incDs_diff,0.0940353685641432,0.0727180448419627,0.128592833720635,"-9.4 (-12.9, -7.3)"
2037,ProgAnyDisease_AI,prop_incDsDc_diff,0.0918913347616619,0.0712961328038177,0.125790555355354,"-9.2 (-12.6, -7.1)"
2037,ProgAnyDisease_AI,prop_incDn_diff,0.129296873894702,0.116045124927043,0.150441622723455,"-12.9 (-15, -11.6)"
2037,ProgAnyDisease_AI,prop_mort_diff,0.0701393725116763,0.0548503565459823,0.0991038989430664,"-7 (-9.9, -5.5)"
2038,ProgAnyDisease_AI,prop_incDc_diff,0.0978166869296931,0.0778389479281003,0.1333585092196,"-9.8 (-13.3, -7.8)"
2038,ProgAnyDisease_AI,prop_incDs_diff,0.105183007586663,0.0826440644535115,0.142375917651518,"-10.5 (-14.2, -8.3)"
2038,ProgAnyDisease_AI,prop_incDsDc_diff,0.103068088253139,0.0812582167484302,0.139665070183295,"-10.3 (-14, -8.1)"
2038,ProgAnyDisease_AI,prop_incDn_diff,0.140601511156396,0.125579403878735,0.164180798782384,"-14.1 (-16.4, -12.6)"
2038,ProgAnyDisease_AI,prop_mort_diff,0.0812991839375166,0.0645660257229339,0.113644630132248,"-8.1 (-11.4, -6.5)"
2039,ProgAnyDisease_AI,prop_incDc_diff,0.108477116033869,0.0873961843718488,0.146592461377691,"-10.8 (-14.7, -8.7)"
2039,ProgAnyDisease_AI,prop_incDs_diff,0.115606959452869,0.0920863214735412,0.155313076871916,"-11.6 (-15.5, -9.2)"
2039,ProgAnyDisease_AI,prop_incDsDc_diff,0.113575238627337,0.0907374817787147,0.152691549306187,"-11.4 (-15.3, -9.1)"
2039,ProgAnyDisease_AI,prop_incDn_diff,0.150995003680907,0.134584267498532,0.176908890456726,"-15.1 (-17.7, -13.5)"
2039,ProgAnyDisease_AI,prop_mort_diff,0.0920853963178293,0.0739700639909838,0.127179471858806,"-9.2 (-12.7, -7.4)"
2040,ProgAnyDisease_AI,prop_incDc_diff,0.120304421111448,0.0975549122930622,0.161895862229222,"-12 (-16.2, -9.8)"
2040,ProgAnyDisease_AI,prop_incDs_diff,0.128267635920788,0.10269178634324,0.171752956200164,"-12.8 (-17.2, -10.3)"
2040,ProgAnyDisease_AI,prop_incDsDc_diff,0.12597193999817,0.101194658798932,0.168789880391762,"-12.6 (-16.9, -10.1)"
2040,ProgAnyDisease_AI,prop_incDn_diff,0.166385909631677,0.148323240999662,0.194391849449429,"-16.6 (-19.4, -14.8)"
2040,ProgAnyDisease_AI,prop_mort_diff,0.103125506771918,0.083418116897364,0.141112813927871,"-10.3 (-14.1, -8.3)"
2041,ProgAnyDisease_AI,prop_incDc_diff,0.133099995339105,0.108657554906988,0.178275533616384,"-13.3 (-17.8, -10.9)"
2041,ProgAnyDisease_AI,prop_incDs_diff,0.141113961257714,0.113968948948899,0.188236012363501,"-14.1 (-18.8, -11.4)"
2041,ProgAnyDisease_AI,prop_incDsDc_diff,0.13879459398086,0.112430098401334,0.185241976395402,"-13.9 (-18.5, -11.2)"
2041,ProgAnyDisease_AI,prop_incDn_diff,0.181240976239319,0.161561502800337,0.211675987538345,"-18.1 (-21.2, -16.2)"
2041,ProgAnyDisease_AI,prop_mort_diff,0.115128068924762,0.0936466060665712,0.15639879575631,"-11.5 (-15.6, -9.4)"
2042,ProgAnyDisease_AI,prop_incDc_diff,0.146027363429432,0.120037353304248,0.194571203841332,"-14.6 (-19.5, -12)"
