Year,Runtype,Indicator,medval,lowval,highval,combined
2030,ProgAnyDisease_AI,incDc_RR,0.00428149375171883,0.00330759417062953,0.00847178284035064,"0.4% (0.3, 0.8)"
2030,ProgAnyDisease_AI,incDs_RR,0.00687165925432382,0.00524864286802746,0.0125978501116876,"0.7% (0.5, 1.3)"
2030,ProgAnyDisease_AI,incDn_RR,0.0246226687096265,0.0233075798344061,0.0265962246332668,"2.5% (2.3, 2.7)"
2030,ProgAnyDisease_AI,mort_RR,0.00128045154211758,0.00108947203409774,0.00301547525459632,"0.1% (0.1, 0.3)"
2031,ProgAnyDisease_AI,incDc_RR,0.0161906749539488,0.0129895769984694,0.0261443695180078,"1.6% (1.3, 2.6)"
2031,ProgAnyDisease_AI,incDs_RR,0.0209649827599769,0.0165990939670281,0.0321830732017034,"2.1% (1.7, 3.2)"
2031,ProgAnyDisease_AI,incDn_RR,0.0530486446579886,0.0490414950172571,0.0583529877127658,"5.3% (4.9, 5.8)"
2031,ProgAnyDisease_AI,mort_RR,0.00762184690781939,0.00704678335508189,0.0145123140471523,"0.8% (0.7, 1.5)"
2032,ProgAnyDisease_AI,incDc_RR,0.0346255138066167,0.0282117228301215,0.0502522585702233,"3.5% (2.8, 5)"
2032,ProgAnyDisease_AI,incDs_RR,0.0411486642829607,0.0331450034061516,0.0576965193867838,"4.1% (3.3, 5.8)"
2032,ProgAnyDisease_AI,incDn_RR,0.0852304871233033,0.0776027011976412,0.0950019247809636,"8.5% (7.8, 9.5)"
2032,ProgAnyDisease_AI,mort_RR,0.0204016990712772,0.0188252799823399,0.0334480929552806,"2% (1.9, 3.3)"
2033,ProgAnyDisease_AI,incDc_RR,0.0585490432651526,0.048099581143504,0.079528987419767,"5.9% (4.8, 8)"
2033,ProgAnyDisease_AI,incDs_RR,0.0664671980167449,0.0540817577307356,0.0881632163402719,"6.6% (5.4, 8.8)"
2033,ProgAnyDisease_AI,incDn_RR,0.120520108937956,0.108598853481027,0.134891394262799,"12.1% (10.9, 13.5)"
2033,ProgAnyDisease_AI,mort_RR,0.0392848274039113,0.0353174107740024,0.0584843119994567,"3.9% (3.5, 5.8)"
2034,ProgAnyDisease_AI,incDc_RR,0.0869849612742232,0.0718545748734992,0.112856660042143,"8.7% (7.2, 11.3)"
2034,ProgAnyDisease_AI,incDs_RR,0.0961885011177819,0.0786526040260953,0.122843164731336,"9.6% (7.9, 12.3)"
